strategy,arm,slice,metric,n_seeds,n_bootstraps_total,mean_of_points,std_across_seeds,pooled_mean,pooled_ci_lo,pooled_ci_hi,pooled_ci_half
margin,clean_gt,dp_probe,recall_benign,3,6000,0.22130647130647133,0.018280492488031517,0.22135061050061056,0.19395604395604396,0.24652014652014653,0.026282051282051286
margin,clean_gt,dp_probe,precision_phish,3,6000,0.18251967796681515,0.003333313619220633,0.18254292224819657,0.17732877598158225,0.18763650208886193,0.005153863053639837
margin,clean_gt,dp_probe,precision_benign,3,6000,0.9861073321032489,0.0003634736838788279,0.9861509393524075,0.9791666666666666,0.9923954372623575,0.006614385297845415
margin,clean_gt,dp_probe,accuracy,3,6000,0.33571947297437493,0.015378104752516067,0.3357653024172632,0.31263616557734203,0.3572984749455338,0.022331154684095883
margin,clean_gt,dp_probe,auc,3,6000,0.8681518389592924,0.0015279283140403634,0.8681605318623176,0.854688075899256,0.8811981358875769,0.01325502999416045
margin,llm,pp_test,f1_weighted,3,6000,0.7706859449199834,0.009165992861928485,0.7707033290596602,0.7398552809977244,0.7998534099441662,0.029999064473220927
margin,llm,pp_test,recall_phish,3,6000,0.5810135617416131,0.017440102388109377,0.5813065667380443,0.5267665952890792,0.6316916488222698,0.0524625267665953
margin,llm,pp_test,recall_benign,3,6000,0.9700068166325835,0.001180675397115835,0.9698858214042263,0.9529652351738241,0.983640081799591,0.015337423312883403
margin,llm,pp_test,precision_phish,3,6000,0.9487271204580358,0.0005067588506551433,0.9486534574367009,0.9222972972972973,0.9727891156462585,0.025245909174480607
margin,llm,pp_test,precision_benign,3,6000,0.7080321817210549,0.008299147591574279,0.7083205110592736,0.6818814031902477,0.7343511450381679,0.026234870923960096
margin,llm,pp_test,accuracy,3,6000,0.7799860529986052,0.007920374261925047,0.7800672942817294,0.7531380753138075,0.8064853556485355,0.02667364016736401
margin,llm,pp_test,auc,3,6000,0.9288107092655115,0.006484641205266211,0.9286904241638676,0.9083214005771514,0.9469442291439506,0.01931141428339961
margin,llm,kp_test,f1_weighted,3,6000,0.9759847030882897,0.0027879843469045627,0.9759618211266367,0.9672998040987966,0.983933488407185,0.008316842154194204
margin,llm,kp_test,recall_phish,3,6000,0.9645214521452145,0.0028581696494535953,0.9644564768976898,0.9504950495049505,0.9777227722772277,0.013613861386138626
margin,llm,kp_test,recall_benign,3,6000,0.9853039412157649,0.00306117280892174,0.9853168002672011,0.9749498997995992,0.9929859719438878,0.009018036072144298
margin,llm,kp_test,precision_phish,3,6000,0.9815322722902181,0.0038119083610744435,0.9815682264557245,0.9690584474339627,0.9912060301507538,0.011073791358395535
margin,llm,kp_test,precision_benign,3,6000,0.9716731770938863,0.0022828356049063216,0.9716480403009605,0.9608983592633615,0.9819819819819819,0.010541811359310205
margin,llm,kp_test,accuracy,3,6000,0.9760059062384644,0.002786945158830087,0.975983942414175,0.9673311184939092,0.9839424141749723,0.00830564784053156
margin,llm,kp_test,auc,3,6000,0.9972585434896195,0.0005575537423321088,0.9972558516372679,0.9951710041369868,0.9986396059445624,0.0017343009037877888
margin,llm,dp_probe,f1_weighted,3,6000,0.8056998405291561,0.016065181326946277,0.8057271088433655,0.7884560526974379,0.830130599079817,0.020837273191189554
margin,llm,dp_probe,recall_phish,3,6000,0.8699102829537612,0.028991668476597607,0.8698366114561766,0.8198757763975155,0.9047619047619048,0.04244306418219462
margin,llm,dp_probe,recall_benign,3,6000,0.7605616605616605,0.02930078584003748,0.7606218559218559,0.7331501831501831,0.8023809523809524,0.03461538461538466
margin,llm,dp_probe,precision_phish,3,6000,0.39258681507491566,0.022445320645993895,0.3927097024123344,0.3686685628497702,0.4291710940811064,0.0302512656156681
margin,llm,dp_probe,precision_benign,3,6000,0.970777371560446,0.0051336485795856835,0.9707677642408765,0.9613417092497963,0.9779800828538827,0.008319186802043188
margin,llm,dp_probe,accuracy,3,6000,0.7769996887643947,0.020543907663503603,0.777039760348584,0.7555244319950203,0.8078159041394335,0.026145736072206605
margin,llm,dp_probe,auc,3,6000,0.9105888992534955,0.00649654350437662,0.9106118140715969,0.8948685859516604,0.9237603330072275,0.014445873527783537
margin,random_flip,pp_test,f1_weighted,3,6000,0.7657849026951933,0.014152410431972628,0.7655646956071156,0.7316889220761702,0.8005596746746663,0.03443537629924803
margin,random_flip,pp_test,recall_phish,3,6000,0.6795146324054248,0.020576067530905934,0.6795699500356888,0.6231263383297645,0.7301927194860813,0.05353319057815842
margin,random_flip,pp_test,recall_benign,3,6000,0.8520790729379687,0.01330553598905464,0.8516843899113837,0.8118609406952966,0.8875255623721882,0.03783231083844579
margin,random_flip,pp_test,precision_phish,3,6000,0.8143888586579804,0.015529134711911786,0.8142062519709373,0.7735368956743003,0.8556437210812565,0.04105341270347812
margin,random_flip,pp_test,precision_benign,3,6000,0.7358235548681124,0.013678816298024,0.7359556969155633,0.7023376002354152,0.7706450998575829,0.03415374981108382
margin,random_flip,pp_test,accuracy,3,6000,0.7677824267782426,0.013837611459542817,0.7676075662482565,0.7343096234309623,0.8023012552301255,0.033995815899581616
margin,random_flip,pp_test,auc,3,6000,0.8064032556353992,0.021128391796215975,0.8062849067785354,0.763789887153348,0.8491178518411476,0.04266398234389984
margin,random_flip,kp_test,f1_weighted,3,6000,0.981905717739731,0.0020941834511048196,0.9818761202030957,0.9745067554005618,0.9883685760947857,0.006930910347111963
margin,random_flip,kp_test,recall_phish,3,6000,0.9760726072607261,0.0014290848247267977,0.975980404290429,0.9641089108910891,0.9863861386138614,0.011138613861386149
margin,random_flip,kp_test,recall_benign,3,6000,0.9866399465597863,0.0032209922381405912,0.9866619906479626,0.9769539078156313,0.9939879759519038,0.008517034068136253
margin,random_flip,kp_test,precision_phish,3,6000,0.9833840616833888,0.0039444568027686075,0.9834292478431629,0.9715346534653465,0.9925280199252802,0.01049668322996683
margin,random_flip,kp_test,precision_benign,3,6000,0.980743573326568,0.0011517419730441003,0.9806897704254743,0.9715127701375246,0.9889224572004028,0.008704843531439133
margin,random_flip,kp_test,accuracy,3,6000,0.9819121447028424,0.002096311681727683,0.9818830749354005,0.9745293466223699,0.9883720930232558,0.0069213732004429485
margin,random_flip,kp_test,auc,3,6000,0.9981820075795155,0.0005197101009532337,0.9981776618418354,0.9965772510367268,0.9991666811345463,0.001294715048909767
margin,random_flip,dp_probe,f1_weighted,3,6000,0.41033103712103314,0.06327597337627483,0.41042297350653834,0.3408599514551454,0.48593693225683665,0.07253849040084562
margin,random_flip,dp_probe,recall_phish,3,6000,0.9817115251897861,0.005210375731725838,0.98173033126294,0.968944099378882,0.9917184265010351,0.011387163561076552
margin,random_flip,dp_probe,recall_benign,3,6000,0.2731379731379731,0.0586095848397123,0.2732437118437119,0.21062271062271062,0.3446886446886447,0.06703296703296703
margin,random_flip,dp_probe,precision_phish,3,6000,0.1934021307208081,0.012176538700257396,0.19343598339973717,0.18020701475352305,0.20891923404149615,0.01435610964398655
margin,random_flip,dp_probe,precision_benign,3,6000,0.9882212865004484,0.002633856413499723,0.9882361121514177,0.9806506936760575,0.9945092656142759,0.006929285969109189
margin,random_flip,dp_probe,accuracy,3,6000,0.37965556593007577,0.049268049089740834,0.3797482363315696,0.3266417678182384,0.43977591036414565,0.05656707127295363
margin,random_flip,dp_probe,auc,3,6000,0.8216526112488846,0.010038616278740788,0.8216535443478766,0.802632338331096,0.8411957137927635,0.01928168773083372
