run_id,strategy,oracle,round,n_accepted,pp_f1w,pp_recall_phish,pp_ece
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,4,194,0.6284525857250837,0.3661670235546038,0.2970012840231709
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,5,240,0.6306302746842963,0.3640256959314775,0.2994246137963264
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,6,289,0.6271430271492988,0.3533190578158458,0.3011698391666788
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,7,336,0.6365079114918638,0.3661670235546038,0.287180427475912
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,8,384,0.6331758500615065,0.3597430406852248,0.293881500689312
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,9,430,0.6303421232445541,0.3554603854389722,0.2972630481017662
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,10,478,0.6600010981415764,0.3982869379014989,0.2657230455946425
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,11,523,0.6690748338743386,0.4111349036402569,0.2593265912130986
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,12,567,0.6796715061425952,0.4325481798715203,0.2486628969614471
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,13,601,0.6965639186811076,0.4539614561027837,0.242458274099421
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,14,641,0.6965639186811076,0.4539614561027837,0.240379229338175
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,15,681,0.7234776454551834,0.4989293361884368,0.223974025959017
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,16,724,0.7304301395283697,0.5074946466809421,0.2156502297502856
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,17,765,0.729464855541914,0.5074946466809421,0.210139362959473
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,18,807,0.7480362714122522,0.5396145610278372,0.1981580513214565
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,19,842,0.7739516809806944,0.5910064239828694,0.1851138863489655
